split,source_file,run_index,n_samples,BL_DeadZone_cmd,BL_DeadZone_zc,BL_ReversalErr_cmd,BL_ReversalErr_zc,BL_HystArea,BL_DirFE_Asym,STIFF_TorqueSlope,STIFF_ComplStd,PosFE_Slope,FR_Coulomb,FR_Viscous,FE_RMS,FE_Max,n_cmd_reversals,n_zero_crossings
train,train_load0_1e_m15_200x5.csv,104,299951,0.0,0.0,16.949494407691986,4.277080356604012,0.015369486769590336,1.3493193800417576,-0.747479520333428,0.006516745849336381,0.743681474646083,2.406523675663091,-0.1101703139586934,4.4746777305328855,16.949494407691986,1,11
train,train_load0_1e_m15_200x5.csv,105,299951,0.0,0.0,14.065407304536961,4.841603825633612,0.013170458059582023,3.5095950043882684,-0.5672386881391457,0.007777467051143595,0.45567546327920033,2.3901451922566497,-0.12426921195927944,5.598040452438749,19.889966346676033,1,8
train,train_load0_1e_m15_200x5.csv,106,299951,0.0,0.0,10.744338204277028,4.129804896872851,0.015060480737285071,3.8864858315867825,-0.6755640983862751,0.007808889386216571,0.8208829036593531,2.3193415620174527,-0.12400775048123003,5.019426683991759,19.91018117512499,2,7
train,train_load0_1e_m15_200x5.csv,107,299951,0.0,0.0,17.66067423783352,5.979361725142992,0.017157547450482993,1.3793253274258923,-0.5253797959976495,0.010976611784553872,0.5025566756676808,2.809303093515801,-0.13655630762219162,6.965880765064758,18.615851743821963,2,7
train,train_load0_1e_m15_200x5.csv,108,299951,,0.0,,7.004022321676791,0.02227689646380849,5.8220224470166215,-0.7659846710751902,0.0050868240911632265,0.2949692787923986,2.4266445688969553,-0.11886527302977981,5.164516650418297,19.156010490831022,0,10
train,train_load0_1e_m15_200x5.csv,109,299951,0.0,0.0,18.503387934018065,5.4462097432939975,0.006189538764598153,0.03249119238961651,-0.5845616890500273,0.008864353561754502,0.5762661090468637,2.351609793867353,-0.09596965224775757,5.29577195111408,18.869306690113945,1,9
train,train_load0_1e_m15_200x5.csv,110,299951,0.0,0.0,10.286870158412967,3.7772650965979926,0.01776170260193605,5.135488136861005,-0.8262693660687497,0.006519157839013293,0.9192042499221484,2.2729188063650057,-0.11534072894672055,4.267574254818582,18.060937574634977,1,7
train,train_load0_1e_m15_200x5.csv,111,299951,0.0,0.0,14.47562994953796,3.881527205943712,0.004293987891069083,1.3859237949095182,-0.7907735061991589,0.005363180823367186,0.2184027101263723,2.2597825995125307,-0.08060280777580743,4.091779731128272,14.984213969093048,1,7
train,train_load0_1e_m15_200x5.csv,112,299951,,0.0,,5.302598157893005,0.005239821762135374,1.8726158567844187,-0.6836797036366659,0.017706107770019082,0.13551387892809796,2.382749752373548,-0.11506936738675794,4.9151900029973286,18.337932362643016,0,8
train,train_load0_1e_m15_200x5.csv,113,299951,0.0,,11.516357405075306,0.9274039024902094,0.01523760218115899,4.986930005825288,-0.6903689380617236,0.008956227622536023,0.5584973689239485,2.3485788027113927,-0.111900157588999,4.965630559365667,18.400736369473975,3,5
train,train_load0_1e_m15_200x5.csv,114,299951,0.0,0.0,7.331282861198005,4.692943926648001,0.0020055534483128176,4.171629207839779,-0.7237499950216956,0.014886022107479541,0.9853223330687215,2.2365871809633924,-0.061376833830774045,4.154136821812871,19.58264101299102,2,7
train,train_load0_1e_m15_200x5.csv,115,299951,0.0,0.0,9.242215895005984,3.6336906890014284,0.005332957371216823,1.4027787724071503,-0.8590581007258887,0.01323187824037499,0.23526331954493546,2.397665049264497,-0.06264281121496981,4.049826095003421,14.50135658102198,1,7
train,train_load0_1e_m15_200x5.csv,116,299951,,0.0,,4.680714791107783,0.006386791498749564,0.9531731024361325,-0.6713136090034172,0.021929167836641374,0.30272651515427357,2.355709017233117,-0.06972694620478131,4.566174219435003,18.827608181614977,0,9
train,train_load0_1e_m15_200x5.csv,117,299951,0.0,0.0,6.967112265215974,5.17170723171757,0.0025718641502257542,0.5367275659051316,-0.5915229946669559,0.014332125186419223,0.10433295887544464,2.4472406214314373,-0.07846265068498104,5.2723097902111755,19.79090998951898,1,7
train,train_load0_1e_m15_200x5.csv,118,299951,0.0,0.0,14.752413851731035,5.071387390038495,0.0037336055675836885,0.3300219490245686,-0.8009365225002951,0.011999398167327275,0.5000857686544029,2.4488443046347177,-0.0876181038358125,4.235041690470001,14.752413851731035,1,8
train,train_load0_1e_m15_200x5.csv,119,299951,0.0,0.0,14.658806481439001,4.109551561098883,0.00641461247833891,0.8072118676738445,-0.7616873318373617,0.0068640927043577375,0.5898230063325738,2.3411194857592053,-0.09664702515706168,4.375481323751895,15.54378207062598,2,8
train,train_load0_1e_m15_200x5.csv,120,299951,0.0,0.0,18.748409648776033,3.5615473674606193,0.00818469905748668,2.4660563252097756,-0.7274720185910912,0.006062160098198241,0.31287522619021185,2.2589560523847507,-0.06856451084730603,4.020570828121704,18.748409648776033,1,8
train,train_load0_1e_m15_200x5.csv,121,299951,0.0,0.0,7.003331765259077,4.838972817491215,0.009314159252130973,3.1654727450812397,-0.8090533043141641,0.004057980071625833,0.9235012090732092,2.2016249748369026,-0.04463344372555548,3.706684191195785,17.51511844056597,1,9
train,train_load0_1e_m15_200x5.csv,122,299951,0.0,0.0,14.545548392815476,4.2422143670954995,0.009759749152175975,0.6087636282219382,-0.7499994601275994,0.0072431076633561785,0.6633775185558449,2.3893704623966676,-0.09855262164539491,4.440230809931357,16.061699403976945,2,8
train,train_load0_1e_m15_200x5.csv,123,299951,0.0,0.0,14.355881553905533,5.4870088457183135,0.022371415482644066,4.566500013839706,-0.6838121838173938,0.006273627462560079,0.8618971008271875,2.7010763304477674,-0.1217572040031391,5.879714652286826,19.181045599689014,2,7
train,train_load0_1e_m15_200x5.csv,124,299951,0.0,0.0,10.072837434255007,3.8149694371967513,0.012025268646865641,0.7782490925773113,-0.8671278003708579,0.007391285158631833,0.7787379978735853,2.2840654312061006,-0.11048416133501375,3.725662755482677,15.09895153747101,1,8
train,train_load0_1e_m15_200x5.csv,125,299951,0.0,0.0,17.649461326422966,3.7315744451933406,0.019462676635377138,0.1501522018100685,-0.5611204380971466,0.007514617314996902,0.2598896707368423,2.5203803407007674,-0.1316487579312447,5.963362762381889,19.357743292286955,2,6
train,train_load0_1e_m15_200x5.csv,126,299951,0.0,0.0,17.187895725794988,7.2022000543586655,0.017533796521481973,0.9913091707756099,-0.6296405873868528,0.008745329799812384,0.2064949103058841,2.693471328075646,-0.12480503042059167,5.754720455658251,17.187895725794988,1,9
train,train_load0_1e_m15_200x5.csv,127,299951,0.0,0.0,11.880022366216963,5.142061946981438,0.017774930801156833,3.4069674149451306,-0.7390395070109933,0.0074869270487057295,1.111904403887408,2.6200302237199105,-0.11558192563957986,5.252760625546219,16.70774716003507,2,7
train,train_load0_1e_m15_200x5.csv,128,299951,0.0,0.0,14.99095918731399,2.564826062900903,0.005431344578110518,0.9787522283836125,-0.7970231192754864,0.009354081648928652,0.3185323863969304,2.2333676554447677,-0.07051558134390498,3.883763944316015,14.99095918731399,1,10
train,train_load0_1e_m15_200x5.csv,129,299951,0.0,0.0,19.39814413607303,6.436583446333,0.022255403949865197,1.2279729007301254,-0.6126931591364895,0.005672100611546176,0.8166235705565229,2.598674656335499,-0.10228833081659987,5.661733450021696,19.39814413607303,1,9
train,train_load0_1e_m15_200x5.csv,130,299951,0.0,0.0,9.260300630672475,2.546494694729669,0.004916234096556084,3.1315424131582055,-0.8288173451201803,0.004572051747868479,0.5992187041204421,2.205532278293259,-0.1031173442341196,3.8380654371364487,16.55061978683898,2,6
train,train_load0_1e_m15_200x5.csv,131,299951,0.0,0.0,15.664345885186009,3.7720506463167,0.0077364039553584445,0.17673478271380016,-0.7205250555833104,0.01536276449709816,0.39227598561310567,2.534603830672932,-0.10187315603387917,4.852769674443162,17.380822449406025,2,7
train,train_load0_1e_m15_200x5.csv,132,299951,0.0,,12.142684506980345,1.067041488993823,0.017063876780863792,3.278338071642613,-0.7730184627552354,0.007181557746455587,0.6416015395109516,2.4578366992510707,-0.07453760949183874,4.536354269302743,17.494669553658014,3,5
train,train_load0_1e_m15_200x5.csv,133,299951,,0.0,,7.649248209118366,0.02109696949964718,6.459134517435359,-0.7004796544562002,0.005021178960734978,0.09437820262076525,2.58115766214326,-0.10047995114217415,5.739850847955367,19.71073720492018,0,10
train,train_load0_1e_m15_200x5.csv,134,299951,0.0,0.0,12.867876783871495,1.975888421094557,0.00453720705577488,1.6221089228649719,-0.8031767066574372,0.016414025745601614,0.332019513251618,2.264579115152503,-0.09593851282778339,3.9996887324030976,15.487661864480003,2,9
train,train_load0_1e_m15_200x5.csv,135,299951,0.0,0.0,10.546141575649017,7.3172557953833675,0.004269063674443128,1.3088144692050356,-0.5710258765780775,0.013352639441062736,0.02131405679153339,2.5848664272659194,-0.11443123794347966,5.804096156649591,19.681763506181994,1,8
train,train_load0_1e_m15_200x5.csv,136,299951,0.0,0.0,13.567689087895019,4.7554139140156195,0.014987253215876822,4.710765648550638,-0.7478076976578689,0.005517203252301777,0.5699324054706157,2.437891165770056,-0.09472875698018933,4.730487560324779,19.68301739848698,2,8
train,train_load0_1e_m15_200x5.csv,137,299951,0.0,,11.911146394468005,0.945827304042399,0.005670949346694074,2.435568344106222,-0.6593206535962413,0.021986580414172348,0.49619268489314705,2.4381262014445033,-0.08343838980597784,4.994172186875249,18.621168002035006,3,5
train,train_load0_1e_m15_200x5.csv,138,299951,0.0,0.0,13.96970912660504,2.7800384356160066,0.024525592150428842,1.8638899973956842,-0.65026130786616,0.006321474077998046,0.5920999681614209,2.4603952986689324,-0.07965284881322839,5.093696420330907,19.588737024182024,1,7
train,train_load0_1e_m15_200x5.csv,139,299951,0.0,0.0,16.025902896717525,5.256857522330539,0.019349544524930283,1.5314858121886576,-0.6097134112859138,0.008259894439782539,0.36350450263430745,2.5715613821528405,-0.0986326409257064,5.549257040842223,19.60340327077506,2,7
train,train_load0_1e_m15_200x5.csv,140,299951,0.0,0.0,9.321377542290065,3.984993587640872,0.027307084363655698,1.59338428180746,-0.644471754990846,0.005994301618361426,0.3270291488263486,2.3681390505539293,-0.1153114224632195,4.746979423461306,19.800164268057983,1,10
train,train_load0_1e_m15_200x5.csv,141,299951,0.0,0.0,19.51369819990998,4.669297768090999,0.015604065438517067,1.0144833758107676,-0.6201435010520416,0.00867778495118808,0.7343142594810385,2.5355816179041324,-0.09808922651241231,5.354899077776831,19.51369819990998,1,8
train,train_load0_1e_m15_200x5.csv,142,299951,0.0,0.0,6.84874201988498,3.0337380246715577,0.012958040297867792,2.2039041257186076,-1.0312606720570776,0.002991679315129037,0.8010504664512406,2.0485704269310516,-0.025682600227094836,2.8942745282943223,13.587240432191038,2,7
train,train_load0_1e_m15_200x5.csv,143,299951,0.0,0.0,13.971740288306023,4.8792110237113775,0.009999633494723246,0.6906016533725543,-0.7707501629174656,0.009365906153070234,0.3731076738414359,2.4759175077900366,-0.0763057123988343,4.432885561779728,15.958640448104973,1,8
train,train_load0_1e_m15_200x5.csv,144,299951,0.0,0.0,18.577403880631095,3.9713253853632784,0.015492591364589223,1.304721983412632,-0.6715487848555827,0.007795732985499063,0.41419120007701793,2.570295735340834,-0.10759672938001648,5.187648843686812,18.577403880631095,1,7
train,train_load0_1e_m15_200x5.csv,145,299951,0.0,0.0,5.985259799744,4.924173212986005,0.0074969878607292475,0.5838740910129792,-0.663706122840172,0.019191289961733325,0.38639986349671657,2.392064153952469,-0.0820559408262498,4.706000593387076,18.596757447469997,1,8
train,train_load0_1e_m15_200x5.csv,146,299951,0.0,0.0,12.099997612459447,4.082726253463842,0.01731259095764613,0.7487486481641392,-0.7250573058904574,0.007270250705119435,0.40711968614238475,2.488026811277372,-0.09667408703297843,4.692993885955991,15.380805732237945,2,7
train,train_load0_1e_m15_200x5.csv,147,299951,0.0,0.0,17.214411062952507,3.153457920815981,0.00887839087712614,1.4860104352554648,-0.6757327725456591,0.009956057667394975,0.609610191024809,2.5796389538594893,-0.10730894152381928,5.185238755776966,17.41237856256498,2,6
train,train_load0_1e_m15_200x5.csv,148,299951,0.0,0.0,12.591898086749893,6.042762760061527,0.011723274461326079,2.6439061276384064,-0.758699535104012,0.004499175360930071,0.9547089748279769,2.4756755180732015,-0.08184345545757078,4.706738653335663,17.578040645810006,1,9
train,train_load0_1e_m15_200x5.csv,149,299951,0.0,0.0,15.884265418265045,4.669380434792986,0.028691048712761104,0.47016064900917165,-0.5438070227270153,0.00658895240297933,0.4208289214777147,2.650884368381616,-0.11514425977628077,6.251091817960658,19.354217161837028,2,7
train,train_load0_1e_m15_200x5.csv,150,299951,0.0,0.0,7.578954649661,1.8316690716008281,0.004629963692256991,0.3990921512205339,-0.9229428253478669,0.010243397275357304,0.38618073366555833,2.1772977360521972,-0.04846005520198526,3.192988940097157,14.475315541615998,3,6
train,train_load0_1e_m15_200x5.csv,151,299951,0.0,0.0,8.579938046017517,4.6892700403398555,0.006105211131145113,1.5085463489089999,-0.6575757956606519,0.02292901085132925,0.6654448930714958,2.490944215042048,-0.0904965433937098,5.0595331919248085,19.67014951745699,2,7
train,train_load0_1e_m15_200x5.csv,152,299951,0.0,0.0,7.480786985194015,4.005004166571368,0.0036790513880552477,1.6172733536035864,-1.0093629356698623,0.009672685327891868,0.9151991455444478,2.1824745232759626,-0.02556250254997638,3.0770197943221107,13.82359378117502,2,8
train,train_load0_1e_m15_200x5.csv,153,299951,0.0,0.0,14.990743976017995,3.7642974415825683,0.010141285519668733,5.497144642420452,-0.7327341645612817,0.013704376706487465,0.9406755125473187,2.466411419459955,-0.0876574743927948,4.965081401540953,19.68537014578601,1,7
train,train_load0_1e_m15_200x5.csv,154,299951,0.0,0.0,7.766426539942927,5.602025559072002,0.01404115182725939,0.7712243263010321,-0.8551342091334875,0.004837713773122028,0.27733395852864723,2.3791707203738492,-0.09335105816290787,3.832336182719652,15.363901537604988,1,9
train,train_load0_1e_m15_200x5.csv,155,299951,0.0,0.0,14.26871937968906,6.75319271768285,0.019853933879757,0.6764483671091011,-0.6597912544271074,0.008813069368247278,0.3309353188015264,2.6869900150696755,-0.11768375789722975,5.568375898086901,16.974988870654897,1,8
train,train_load0_1e_m15_200x5.csv,156,299951,0.0,0.0,14.243776350328517,3.6498455705202724,0.0059443614407296555,2.0853156678650286,-0.615907852221935,0.008546244796331457,0.5054206329118347,2.35200604444813,-0.12536021495081057,5.281028542985932,18.265916208688054,2,7
train,train_load0_1e_m15_200x5.csv,157,299951,0.0,0.0,10.138859701046044,4.171244821702885,0.011317414281466428,1.0276362291354264,-0.9997514750809845,0.005252985056768514,1.1054229560447948,2.1310842120755003,-0.09516315366710795,3.1508738039128734,12.524476606041048,1,9
train,train_load0_1e_m15_200x5.csv,158,299951,0.0,0.0,7.185467482590013,5.130669553574888,0.003631991760095596,3.312672684957335,-0.9089392913578151,0.015727371887474483,1.1777768439916225,2.281160022947336,-0.04502028181280882,3.6502932078430654,15.720371878766997,1,9
train,train_load0_1e_m15_200x5.csv,159,299951,0.0,0.0,11.984994023135982,4.376170749729438,0.01464123300498782,2.5425630987437153,-0.6425991344752234,0.01016550939191483,0.2607945700544976,2.5398640263143215,-0.1078777754402356,5.339398937091115,19.210591383653025,2,7
train,train_load0_1e_m15_200x5.csv,160,299951,0.0,0.0,10.854862356154968,4.738588554241995,0.025678924347194158,0.005899570696877632,-0.794571560527756,0.004477375151200617,0.3009326482230195,2.532212794397683,-0.08909787771992898,4.505403244707742,14.608431080277,2,7
train,train_load0_1e_m15_200x5.csv,161,299951,0.0,0.0,7.790840459463993,3.706348458680444,0.015378789233003108,2.02043709297132,-0.8810555467720956,0.0042218007894838155,0.8646264698823967,2.264607228203215,-0.04394587572719908,3.6509460164606824,15.755432891546093,2,7
train,train_load0_1e_m15_200x5.csv,162,299951,0.0,0.0,16.100234981374,4.5187102216787185,0.014688185610029847,0.8389051032689858,-0.560181294823907,0.009142215373257708,0.4027303565372325,2.6072981084756437,-0.10786250831465946,6.092655352114682,19.105508307799937,1,7
train,train_load0_1e_m15_200x5.csv,163,299951,0.0,0.0,10.07498701740451,7.07061463094275,0.013599924084809178,3.1994770554627117,-0.6163513698789808,0.014836932599927627,0.6576263455774533,2.5540337482972766,-0.10732461102701554,5.771962762557391,19.65218892099898,2,8
train,train_load0_1e_m15_200x5.csv,164,299951,0.0,0.0,15.017555246288984,1.6986994048936594,0.00991594012967756,1.5020787741545614,-0.6970015665985468,0.004873521976770285,0.3788677870942996,2.3678004066412743,-0.09852429029814501,4.626403122793538,18.545578641055954,3,6
train,train_load0_1e_m15_200x5.csv,165,299951,0.0,0.0,12.33764112156797,4.853979116074989,0.013213377235037908,2.2186536970350255,-0.7393243945458922,0.008879862683475882,0.5022602713221683,2.5784371347484987,-0.10169294540493017,4.930710085944705,15.722066658590961,2,7
train,train_load0_1e_m15_200x5.csv,166,299951,0.0,0.0,14.613797307086998,6.2615346804645595,0.01475958790757764,0.6496607420886091,-0.5486813435919972,0.009420771800908018,0.28235039088933483,2.7749239967762107,-0.13119447095911566,6.582966152452052,19.53516166226302,1,7
train,train_load0_1e_m15_200x5.csv,167,299951,0.0,0.0,5.523292191469977,5.344413734069377,0.009645990998516736,4.546364182580831,-0.6934180894189462,0.010825360553673013,0.981256392410969,2.1615825631533885,-0.0657189672794259,4.325031624672458,19.331552457284033,2,8
train,train_load0_1e_m15_200x5.csv,168,299951,0.0,0.0,13.87194072446249,1.8912567775179998,0.005089287556758457,3.2290802903860603,-0.7062391258769061,0.009423670873768053,0.24979248749414787,2.3479016895457097,-0.07148746023487891,4.439081243758666,19.34681782921797,2,6
train,train_load0_1e_m15_200x5.csv,169,299951,0.0,0.0,11.8230937544715,1.1025634464372516,0.012839564932894117,1.6030849586609826,-0.6339407802937491,0.010469853909569025,0.37799115135302164,2.2972672247426544,-0.09444044031153519,4.888009071753069,17.999260714260004,2,8
train,train_load0_1e_m15_200x5.csv,170,299951,0.0,0.0,10.739159396237,3.206570860453916,0.005051365242887133,6.605764129335557,-0.6453776541512228,0.010575724900841922,0.7017197970924876,2.3562544098916907,-0.11160436353342572,5.604554712356181,18.81124120446998,2,13
train,train_load0_1e_m15_200x5.csv,171,299951,0.0,0.0,9.98416505596299,4.035422229581002,0.00517110502730888,2.9485044001097953,-0.7918048735822788,0.020979100369239265,1.2535346988469345,2.292774401927579,-0.11099568673799302,4.26871614772272,17.51938473255001,1,8
train,train_load0_1e_m15_200x5.csv,172,299951,0.0,0.0,5.629335844774005,2.978586904551451,0.013387651127223175,2.931243328748008,-1.0430912353885122,0.003943821563922132,0.8600825118536011,2.08231335097196,-0.04721694872625602,2.883024351702329,12.11369239607393,2,7
train,train_load0_1e_m15_200x5.csv,173,299951,0.0,0.0,11.684479196096987,3.5937060690225655,0.004800440952718892,4.1134879044523185,-0.7890185808809361,0.013238556373138576,0.4117580133798431,2.416167058600499,-0.07529517115101797,4.459468371869147,15.730755434201,2,7
train,train_load0_1e_m15_200x5.csv,174,299951,0.0,0.0,12.614989230025685,3.8053480728758395,0.0212614159148924,0.1316822366038748,-0.6664147767029011,0.007594089401226524,0.41069219388083666,2.5806714289782957,-0.11467565696614813,5.247284401632256,17.1860767735119,3,6
train,train_load0_1e_m15_200x5.csv,175,299951,0.0,0.0,7.079167496862965,5.015897280717289,0.004641833046028377,0.16698110325807036,-0.6357179287088262,0.0070852648338071925,0.027930605127995688,2.360229083447273,-0.09308155784583881,4.945915390597153,17.79182287802405,1,7
train,train_load0_1e_m15_200x5.csv,176,299951,0.0,0.0,5.037190553894902,5.316384985443425,0.019432570501407807,2.97923739779011,-0.6317852667909648,0.007050466357727701,0.2684817201195866,2.474057737785052,-0.12438501308129368,5.423060061638541,18.655445507577042,1,7
train,train_load0_1e_m15_200x5.csv,177,299951,,0.0,,7.690349870738094,0.011531936154247153,6.0795710155472396,-0.831726306156029,0.01033750916459882,0.8590956110719852,2.6784907383687933,-0.11376328019591396,5.2991542515610774,18.67158804638001,0,10
train,train_load0_1e_m15_200x5.csv,178,299951,0.0,0.0,12.772368965307976,5.3728058342838665,0.014660362398478047,0.37105834100437285,-0.5752157266029914,0.011832892584627568,0.6459890177053447,2.4056501652418096,-0.08456164177070816,5.362672234199225,19.864509200368957,2,8
train,train_load0_1e_m15_200x5.csv,179,299951,0.0,0.0,8.5093346888101,6.290922870567627,0.02067107814987711,2.972510683339002,-0.55187867787116,0.007239411488289675,0.12385812914448895,2.521278527229755,-0.09472665427811154,5.8863095987400325,19.808844365237974,1,8
train,train_load0_1e_m15_200x5.csv,180,299951,0.0,0.0,16.92414689912647,2.256948120134117,0.010585756411665728,1.7333340054998425,-0.5987497734798461,0.010575734318150565,0.3285498526755967,2.417213172210786,-0.1266966679844199,5.452160569091994,19.573265569282967,2,9
train,train_load0_1e_m15_200x5.csv,181,299951,0.0,0.0,15.007897898056001,6.20719363227812,0.001746388638303843,0.054909490492165425,-0.6686824271272601,0.016883128994520283,0.4601887461025384,2.532086572395211,-0.08671862677884977,5.067951851442757,18.51885979662603,1,8
train,train_load0_1e_m15_200x5.csv,182,299951,0.0,0.0,8.749588447848055,2.6956181249113778,0.013407369211938731,2.1785266225579325,-0.8808553495095169,0.0033412455822731104,0.1026454808760236,1.9646661849881568,-0.08051646624798157,3.135051002585346,15.08800681238597,1,13
train,train_load0_1e_m15_200x5.csv,183,299951,0.0,0.0,18.78537257877801,7.2760304584061295,0.0007788633542811341,4.077273888403001,-0.5519302275962004,0.029636085052908184,0.04246023564786909,2.471793336462405,-0.1368150925610006,6.27877183465098,18.78537257877801,1,8
train,train_load0_1e_m15_200x5.csv,184,299951,0.0,0.0,10.314122939965955,7.288824519227433,0.02361825802926392,0.633689975446968,-0.6688027297859699,0.005666642204335395,0.6531799061956765,2.634138756406166,-0.11688461136349738,5.28838012768043,18.440010203603947,1,9
train,train_load0_1e_m15_200x5.csv,185,299951,0.0,0.0,10.494004171148987,4.307799486265367,0.004905728471844249,1.6739558865149569,-0.7834387398698899,0.008837027261170227,0.3896407252602739,2.2511937636323465,-0.07703686994690012,3.9244742816013147,15.09749560891197,2,8
train,train_load0_1e_m15_200x5.csv,186,299951,0.0,0.0,9.793138383988,2.127487760447569,0.006431180481890818,1.0613609136387985,-0.9405865118532605,0.005798662168791774,0.5342219449269942,2.072308219068219,-0.032236678997730674,3.003946576920063,14.189125261473976,3,7
train,train_load0_1e_m15_200x5.csv,187,299951,0.0,0.0,8.23945018705001,6.099219328640111,0.0142153666837198,0.9138324516535317,-0.7345303365611016,0.004452251681840191,0.019340115789034735,2.4206181814480967,-0.08800645980457253,4.425016333007755,16.662598103962978,1,9
train,train_load0_1e_m15_200x5.csv,188,299951,0.0,0.0,14.86921822043496,5.807238123149672,0.011021064913380839,2.7582725645642276,-0.6955890564404508,0.008535654069030164,0.09993941557644044,2.4644042406320117,-0.10596075984208157,4.820940238418268,19.039584456933994,1,9
train,train_load0_1e_m15_200x5.csv,189,299951,0.0,0.0,18.957066435018533,6.084918368448854,0.021573149875872954,2.5546655416095785,-0.5866243333323198,0.00775878173054363,0.5774460838223273,2.7134753643733336,-0.13088753671822265,6.296532825776571,19.24215446369601,2,8
train,train_load0_1e_m15_200x5.csv,190,299951,0.0,0.0,14.854445297081043,4.946528115816363,0.011402410235061701,4.100237172512742,-0.6727394008525411,0.008914663766392363,0.4346652524756783,2.4720311157613257,-0.09529582205888903,5.180650863114228,19.73548765978603,2,8
train,train_load0_1e_m15_200x5.csv,191,299951,0.0,0.0,13.051144740043014,3.708248451511281,0.0174501249164805,0.12432461402098305,-0.7285210201307349,0.004885957620743726,0.45298750294412693,2.452615363577225,-0.09047912999457118,4.4979107282977555,18.480105266162013,2,7
train,train_load0_1e_m15_200x5.csv,192,299951,0.0,0.0,13.213267145836994,4.567943302560266,0.008137289173572829,1.4205257510267488,-0.7775697187902293,0.005153186319442313,0.51866259550591,2.2411777747416366,-0.10751737423735383,3.967103026029445,16.387943895106105,1,8
train,train_load0_1e_m15_200x5.csv,193,299951,,0.0,,6.154922849913457,0.007614478129043304,5.893245133410678,-0.6330993884785673,0.008752099313317071,0.5000402334628804,2.2794289524573923,-0.104852611178818,5.3153478400288545,19.880857280916985,0,9
train,train_load0_1e_m15_200x5.csv,194,299951,0.0,0.0,8.351514210855498,1.55611815870184,0.0027177989995364605,0.8114578388247713,-1.166687344553905,0.009519102698627437,0.2615174014450343,2.123900413027149,-0.09782584131006926,2.529643850072609,9.185383030797027,2,6
train,train_load0_1e_m15_200x5.csv,195,299951,0.0,0.0,11.941928958954009,6.753624821153115,0.014617956955918686,0.5760869242292745,-0.6326880788454681,0.010398449872597693,0.5381567702111784,2.5314870115448542,-0.09399769626264069,5.29271281120901,18.48064672273307,1,9
train,train_load0_1e_m15_200x5.csv,196,299951,0.0,0.0,16.311237405298016,3.7351860108330914,0.005072639444195156,1.5683289972568262,-0.8041477297211755,0.005815986152877973,0.7270237220525538,2.124678857018821,-0.06913668275952842,3.5680203102344565,16.311237405298016,1,9
train,train_load0_1e_m15_200x5.csv,197,299951,0.0,0.0,9.708493432070497,4.345131369594851,0.010899805725287507,3.437568346937216,-0.8958199729259513,0.008701711945025335,0.7146387850091325,2.370630146110092,-0.05769308688816277,3.885831469611586,13.868738163766011,2,7
train,train_load0_1e_m15_200x5.csv,198,299951,0.0,0.0,18.908470370247983,7.660604189303437,0.01823050992229284,2.82920234640528,-0.5615227935722225,0.009546147679744958,1.0421731525688638,2.7090044778033833,-0.130381173691496,6.522197767569664,19.235627261449963,1,9
train,train_load0_1e_m15_200x5.csv,199,299951,,0.0,,5.497832675253657,0.008815673558814248,5.49640762665096,-0.7881870594153796,0.011260025008171073,0.5899104445192054,2.3720576730053318,-0.11965641126674363,4.845540434052529,18.329617520148986,0,12
train,train_load0_1e_m15_200x5.csv,200,299951,0.0,0.0,4.214641658695996,2.859986538591002,0.0055865732554920815,3.4099196698957837,-0.6328018863916538,0.006523997485109183,0.5900446267055234,1.9679197047050803,-0.0777422711184867,3.901635653015322,19.555010999921024,1,8
train,train_noisy_1e_m15_200x5HI.csv,601,299951,0.0,0.0,8.921517116531353,2.8149632170748284,0.006145781757492559,0.28608498378787584,-1.194629469890476,0.009428072591452041,0.5988464288267696,3.0006977683649088,-0.042360523441559064,3.4733813365828574,13.58447546115002,3,6
train,train_noisy_1e_m15_200x5HI.csv,602,299951,0.0,0.0,13.09453826015752,4.725612297728999,0.005702907882323091,3.2325873049773413,-0.82108098965913,0.010439821983312956,0.13964505808803643,3.141029645041424,-0.1532584027851518,5.041947444083992,19.53283480012101,2,7
train,train_noisy_1e_m15_200x5HI.csv,603,299951,0.0,0.0,11.791089573378002,4.409594152373874,0.004355042569041973,4.857775859525534,-1.0508890974571337,0.018522609156133473,0.706040132047801,3.1194674049875655,-0.11720402111726097,4.320467057379945,18.075293150790003,2,8
train,train_noisy_1e_m15_200x5HI.csv,604,299951,0.0,0.0,15.639059816327062,2.835080340663158,0.017607334737150947,2.472936244578227,-1.116783448645205,0.005934420969046261,0.6388444169789488,3.2868326710321574,-0.11681831585380231,4.232872813390246,15.639059816327062,1,7
train,train_noisy_1e_m15_200x5HI.csv,605,299951,0.0,0.0,10.101769422292932,6.259271271922373,0.019731480432778954,4.5342532521860806,-0.776809293494739,0.008797324269152517,1.1188810986370687,3.290856114364086,-0.1523061078330095,5.805850925907288,18.32071790298096,1,8
train,train_noisy_1e_m15_200x5HI.csv,606,299951,0.0,0.0,12.250008373568676,3.8914009887540146,0.020261342927100294,2.8640518210336765,-0.8114701930669862,0.007465943179234774,0.668745887598788,3.11310897831461,-0.1407264822183881,5.161332963656802,18.841296332672073,3,6
