run_index,rotor_speed_mean,rotor_speed_std,rotor_speed_min,rotor_speed_max,rotor_speed_rms,torque_mean,torque_std,torque_min,torque_max,torque_rms,del_pos_mean,del_pos_std,del_pos_min,del_pos_max,del_pos_rms,i_3p_a_mean,i_3p_a_std,i_3p_a_min,i_3p_a_max,i_3p_a_rms,i_3p_b_mean,i_3p_b_std,i_3p_b_min,i_3p_b_max,i_3p_b_rms,i_3p_c_mean,i_3p_c_std,i_3p_c_min,i_3p_c_max,i_3p_c_rms,direct_mean,direct_std,direct_min,direct_max,direct_rms,quadrature_mean,quadrature_std,quadrature_min,quadrature_max,quadrature_rms,rod_demand_pos_mean,rod_demand_pos_std,rod_demand_pos_min,rod_demand_pos_max,rod_demand_pos_rms,rod_actual_pos_mean,rod_actual_pos_std,rod_actual_pos_min,rod_actual_pos_max,rod_actual_pos_rms,position_error_mean,position_error_std,position_error_min,position_error_max,position_error_rms,current_rms,ylabel,split,DV
1027,-20.809535571554527,61.96195266440845,-183.000183845975,152.499450038485,65.36298913521463,0.0009586560059680878,5.406866461384056,-18.2814988440294,20.336086049006,5.4068665463705585,-18.34594125046655,13.688758050398375,-41.607622319738994,-2.405033700653007,22.890077704715562,-0.16459669991944798,3.732635926780421,-17.1014794737748,17.2484082973207,3.7362632449435766,0.08064261978005864,3.7292842670357462,-11.0093887627429,12.7123251011133,3.7301560793732658,0.08395408013938932,3.462485013768928,-11.0840419894007,16.7247743284956,3.463502671883835,1.680933652019033e-05,0.25185768663789637,-1.28075927032608,1.39986647092315,0.2518576871988358,0.0009130057199695946,5.149396629889578,-17.4109512800281,19.3677009990534,5.149396710829103,218.65405874953348,13.688758050397656,195.392377680261,234.594966299347,219.0821295875288,219.990344883089,13.107517514708356,194.177122345445,236.999999999903,220.3804865617163,1.336286133555538,4.325399167124486,-9.696926741390001,16.658151581791998,4.527111505772086,3.6455259414862717,LN,train,0.0005494151377963194
101,-0.4773910192442661,68.26863740057227,-183.355078853723,183.266560459855,68.27030653744035,-0.00429986801844766,7.293933638932775,-22.6473769475068,22.2164076118057,7.293934906346511,-10.383457230278953,7.5685757834915846,-21.455095730882988,-0.9631672004759936,12.849105939460827,-0.6604960900008084,4.814765068704313,-17.1054462648504,14.5570650246168,4.859857791306409,0.3815695166674426,4.99240952708082,-14.968215992818,20.7296517563853,5.006969960179227,0.2789265733333658,4.8701765784698585,-14.6720068447836,20.8671918310138,4.878157432759615,0.001977609745391069,0.26000677919558846,-2.21702984033168,2.2312282036967,0.2600142999297703,-0.004095112398521542,6.946603465650263,-21.5689304261969,21.1584834398149,6.946604672710964,287.61654276972104,7.568575783491794,276.544904269117,297.036832799524,287.7161083676012,287.86075545079143,7.310183156653969,275.312622709795,297.999999999977,287.95356102414183,0.24421268107032632,4.931812852089233,-14.369350065383003,16.814422746736,4.937855591410921,4.915431004250683,HI,test,0.7385120830413411
107,-14.521634114082184,32.06802344219184,-126.642186048402,13.7088354687235,35.20278376538197,-0.0016556522385884776,5.210369561533541,-18.1817381379432,14.1960126423678,5.210369824584389,-17.33530007720805,8.57299105338896,-29.03060554647101,-5.467736450659999,19.33930723599831,0.05936753941269124,3.5741573647645812,-17.3162172039852,14.5011456847815,3.5746503847001336,0.27478806323599214,3.457447442932488,-14.6437668512197,13.9209893657281,3.468349939140713,-0.33415560264868344,3.477534795791172,-14.512512293944,14.8753995792517,3.493552378699918,-0.0001817484261232361,0.2258220621215183,-1.55839085669492,1.0825224674734,0.22582213525982187,-0.0015768116557985617,4.96225672527004,-17.3159410837554,13.5200120403503,4.962256975794657,214.66469992279195,8.572991053389073,202.969394453529,226.53226354934,214.8358200313528,215.2988646984163,8.710754196341638,202.587923548407,231.999999999977,215.47500639075534,0.6341647756243818,1.6817596988227121,-0.6142101875530273,7.301646788536999,1.797353790222443,3.5124770412485287,HI,test,0.7727255161468283
711,-2.430960451595925,64.84368127775559,-183.089918636997,182.478265449381,64.8892330850687,-0.007378081766235822,5.9335437527623665,-20.8998766784381,21.1922618703146,5.933548339908916,-13.41170476894908,6.633140293534165,-22.763232507251985,-4.869727563806009,14.962365286382965,-0.2880756036289157,4.143415415247386,-19.5080900767687,15.6912784416778,4.153417732026942,0.2812926248856118,3.845065786813469,-12.305631471689,15.2068034850676,3.85534128784191,0.006782978743303932,3.985270257958807,-18.9261821912888,13.1950838273957,3.9852760303110357,-0.00011020531259124897,0.2533582777554252,-1.92461245157778,1.52574002266659,0.253358301723875,-0.007026744539272242,5.650994050249873,-19.9046444556553,20.1831065431567,5.650998418960873,269.58829523105095,6.633140293533766,260.236767492748,278.130272436194,269.66988611214634,270.02218810159394,6.636462414006354,258.926530688131,282.999999999976,270.1037295198737,0.43389287054305653,4.724925161758866,-12.631081267002003,19.431931282319,4.744805665918272,3.9998733455042483,MED,test,0.2975740307093164
1336,2.8456621000626248,77.79816347089753,-183.299530364755,183.11745031885,77.85018967370746,-0.010234486331483435,6.526248141257386,-22.4671926956015,19.3438488663789,6.526256166132,0.13606673248024442,12.420328660790188,-17.91583043874101,18.972051323074,12.421073955086737,0.06173151703291449,4.420511877072835,-15.9503135784161,15.5666682864744,4.420942889875098,0.12068318615348637,4.279334739894689,-12.6627130688622,20.7573884549123,4.281036118451899,-0.1824147031864008,4.488956813825552,-14.878104434752,14.1095542703315,4.492661616495219,0.000923072512084217,0.26793966033365796,-1.81654934476753,2.36301375669502,0.2679412503564514,-0.009747129839508003,6.21547442024513,-21.3973263767634,18.4227132060751,6.215482062982858,222.13606673248026,12.42032866078985,204.084169561259,240.972051323074,222.48302566132762,222.1391571207198,11.802017810713636,202.869863679151,242.183775974355,222.45245053877971,0.0030903882395587642,6.253115992983968,-18.972051323002006,19.364829268768005,6.25311675664315,4.3990913714598046,MED,train,0.33735733854679434
1213,-0.4012676265923839,75.96013069362742,-182.983365467302,182.898485296595,75.96119055610642,-0.0023608995194803264,5.62104436374373,-20.5857712961675,18.3865281840801,5.6210448595453935,-1.3028111820800505,10.275039305812024,-17.137950371503052,14.727488248999975,10.357304172038923,-0.27587103451015155,3.8706600319389177,-15.9297295992787,15.5705209404656,3.8804785672041904,0.08227945993029422,3.6739430810961617,-19.2041296002457,12.9258890630271,3.6748643067004227,0.19359157457985737,3.8067106509023794,-11.4365954651732,14.7084598258118,3.8116300551656277,0.0003426521239724889,0.26244018707233097,-1.19434421352917,2.12158842811182,0.2624404107622112,-0.0022484757328384264,5.3533755845178375,-19.6054964725405,17.5109792229334,5.353376056709899,676.69718881792,10.27503930580481,660.862049628497,692.727488249,676.7751929457902,676.4836943817393,9.759456580284997,659.62659837662,693.907015986711,676.5540893063236,-0.21349443618064906,6.221126624066897,-19.540222385950983,17.13795198824107,6.224788859628419,3.789954496676435,LO,train,0.11475007502710693
932,15.550782665726974,67.98249216404494,-182.871670718763,183.455033489117,69.7384118140864,-0.020668181117313097,6.6317935590238575,-22.1855765834354,20.5622402296557,6.631825765445065,11.876783264943098,15.01195179024779,-12.831920434466952,31.093690200564996,19.14201340703627,-0.2118809716469884,4.5500257807885935,-16.8060936370857,13.9883569739771,4.5549564379900405,0.20345706181700118,4.465848311753133,-13.438361575155,15.0359175685114,4.470480502092758,0.008423909829987213,4.382058847102846,-19.2552360286056,20.269358701967,4.382066944003611,-0.0007471477790441127,0.25440778185109014,-1.62392540153702,2.17200541060059,0.2544088789649363,-0.019683982016488643,6.315993865737008,-21.1291205556527,19.5830859330054,6.31602453851911,706.8767832649431,15.01195179024479,682.168079565533,726.093690200565,707.0361698071365,705.6478661454482,14.614615169570913,680.809595334131,727.381749780459,705.7991909687762,-1.2289171194948374,5.054094011956214,-17.346639440097988,12.83192179298294,5.201355935549801,4.469725374610376,HI,train,0.5071569016430433
220,18.90167249037433,73.0055284533235,-182.863947878257,183.02229944106,75.41273372370479,0.01839248405163786,5.345760404008409,-18.4273329036759,23.3332431870936,5.345792044265633,25.393772049891982,10.185079402964153,14.196033812782956,37.79115379284997,27.36018094542797,0.2579815861127534,3.5735064846350935,-11.0261269094857,17.3876793333991,3.5828065946269434,-0.1309226555971074,3.6126604531450486,-17.7942512716847,16.3443405638508,3.6150319903794466,-0.12705893051564598,3.6147472571629304,-11.3956692114841,20.5581670743349,3.616979638453983,-0.000321320485056663,0.26653161119469976,-1.4032807230317,2.00294977881451,0.2665318048805747,0.017516651477750382,5.091200384769913,-17.5498408606437,22.2221363686606,5.0912305183482225,989.3937720498919,10.185079402970677,978.196033812783,1001.79115379285,989.446194602596,988.1078646609543,10.300191377289996,963.999998321713,1002.95733491493,988.1615486079387,-1.2859073889375796,6.145120246490726,-19.147310404462928,18.97443287279998,6.278221137930274,3.6049734668907902,LN,test,2.0809946393795874e-05
1097,-21.990109089533018,63.69754606399605,-183.005456453636,156.2560245301,67.38651402427982,-0.008888733582023507,5.288958462969437,-16.9320465693428,20.5990448696436,5.288965932259417,-34.89358532577679,12.031161947969801,-48.28326926635202,-14.388990688962052,36.909499518491735,-0.08213171269999227,3.698880941347477,-13.9549814233859,11.050340796052,3.6997926747987693,-0.010007994603928354,3.54162571822818,-16.0847547114461,19.5816645288303,3.5416398585925224,0.0921397073039206,3.451444348064665,-13.0585986916882,14.091056694553,3.4526740091484993,-0.00024166450771024147,0.250219238797004,-2.09406133356094,0.956366952181452,0.25021935549810365,-0.008465460554308111,5.037103298066131,-16.1257586374693,19.6181379710891,5.037110411675636,558.1064146742232,12.031161947971238,544.716730733648,578.611009311038,558.2360781589938,559.6566319846246,13.114794910318146,543.516071716937,592.999999999903,559.8102746198155,1.5502173104014059,4.8055157134856845,-9.905680496970945,18.845092173245007,5.0493717413185175,3.566166781382846,LN,train,0.00025960993795288864
672,6.4868267161226365,57.50150811893695,-155.962901726591,183.006953731364,57.86624540089994,0.007313398052625894,5.647085703835828,-15.9947731857174,18.4435014873801,5.647090439532386,-3.532195573665193,10.579728689798355,-18.903572538234982,12.967247618350996,11.153791495288155,-0.15299002658707542,3.780835116233846,-15.2331518309648,12.2016231797387,3.783929191248445,0.5722489605679888,3.7652592613746765,-12.84843232835,13.42221490762,3.808496577159932,-0.4192589339809134,3.80531988969928,-16.6260899216736,13.1736178790881,3.8283465773965335,0.0001846361835027857,0.24732095121185163,-1.16156719876717,1.51281795644263,0.2473210201314384,0.006965141002500784,5.378176860796027,-15.2331173197309,17.5652395117905,5.378181370983224,280.46780442633485,10.579728689797069,265.096427461765,296.967247618351,280.66727628791807,280.0027321927495,10.188481305200147,264.140350850811,298.264332364562,280.18803540963523,-0.4650722335853339,3.767809338015723,-15.497104963127015,9.726471698566968,3.7964034809396288,3.8069674641497695,MED,test,0.28343804577552073
128,14.98584353822971,57.44591717042001,-174.320313893797,183.588625375812,59.368416739063015,-0.005735818129229099,6.542459382137825,-17.4482600590546,22.6622544762131,6.542461896452503,8.736727443469533,15.139160083696348,-11.49156978902704,29.960011215678943,17.479261267606777,-0.24936098484737992,4.596036669856986,-16.617513448142,14.5342690041097,4.602796320872144,0.17906643080662452,4.431609071006386,-14.913909797681,14.7531804342385,4.435225331915832,0.07029455404075537,4.179671601725866,-14.3510614108569,21.047205265285,4.180262673876064,0.0005811760532081723,0.2517673748576981,-1.15549941093706,2.34466780067104,0.25176804564587124,-0.005462683932599106,6.23091369727412,-16.617390532433,21.5830995011553,6.230916091859527,934.7367274434696,15.139160083697854,914.508430210973,955.960011215679,934.8593176514672,933.8282063987594,14.613946786824716,913.235669368249,956.694986200765,933.942549896198,-0.9085210447100414,3.924266333553996,-16.99035673021308,11.491569789004075,4.028061164548814,4.409518255580894,HI,test,0.5948193572383157
707,20.279923569272626,62.00965185496184,-156.383792107205,183.172085499891,65.24164485318492,-0.002248020702378822,5.899883461576746,-19.5032218571776,22.9595579638503,5.899883889856128,29.122166239693676,9.488609472640587,12.929382595676998,40.548580839883016,30.628977720724517,0.0009846948041854515,3.823871523403923,-14.2455440637427,15.2478194795574,3.8238716501895422,0.005875762791399577,3.8433264572173456,-12.3534141360446,15.4460517401676,3.843330948713006,-0.006860457595585004,4.249945440401981,-21.1354375244477,18.30146245348,4.2499509776316255,0.0008161879155056113,0.25375754396462885,-1.70137599288876,2.30822089500402,0.2537588565580992,-0.0021409720975036454,5.618936630073091,-18.5744970068358,21.8662456798574,5.618937037958218,288.1221662396937,9.488609472640773,271.929382595677,299.548580839883,288.27836614698987,286.7865162636208,10.33051804435863,258.999998057459,300.782205493907,286.9725170006509,-1.335649976072889,4.425079738145995,-17.184846127596018,9.957400777478995,4.62226043700847,3.97723817452641,MED,test,0.2604632037814058
354,-5.623221596247759,38.76307425215009,-114.296102393038,163.837230779753,39.16882110299222,-0.043705590307990934,4.0452820645101015,-20.344049037423,14.9585478496636,4.045518157179779,-3.0226240775025834,5.801288787837245,-11.23541969353596,5.586928581897951,6.541498904210294,-0.14062090128497826,2.742092142509735,-17.4193351239933,14.2503914216747,2.745695459422226,0.16499209278426466,2.6768147652866934,-12.9278916127901,12.3386947139897,2.6818947925558505,-0.0243711914992864,2.7593758495981007,-11.9800320767013,19.0224885673254,2.7594834723767296,-3.782831738474204e-05,0.22976820763242292,-2.59602822940878,1.97904511651778,0.22976821074639067,-0.04162437172189613,3.8526495852477156,-19.3752847975457,14.2462360472986,3.852874435409314,609.9773759224973,5.801288787842787,601.764580306464,618.586928581898,610.0049623477629,610.1510765690223,5.569601100677241,601.395530550467,619.57637177743,610.1764963473745,0.17370064652493,2.146578245085695,-10.538733981045993,6.599569283014034,2.1535946872330367,2.7292338527231625,LN,test,0.000153822339398439
654,7.773431070272339,69.1243321074674,-183.070271636706,183.030524181512,69.56004255251518,-0.003987673900537501,6.205654540921086,-22.1652493104521,23.049065686451,6.205655822134968,0.2782697947426675,10.56028347725338,-15.520147231537976,15.539132119654028,10.563949128929808,-0.11880690306950106,4.245181824302723,-15.2331341555712,17.6746075242678,4.246843981312141,-0.1553226112727779,4.189450965894915,-20.1204209511766,15.5925933421597,4.192329246279499,0.27412951434227895,4.099815396039859,-20.1209882312354,18.3953690325995,4.108969855357787,4.3667363185858226e-05,0.25840585534018573,-2.24041240666698,1.80829307904305,0.2584058590298053,-0.0037977846671785917,5.910147181829605,-21.1097612480497,21.9514911299533,5.910148402033303,871.2782697947428,10.560283477246642,855.479852768462,886.539132119654,871.3422651310105,870.7204582728407,10.02194002983112,854.229223526058,887.633883883533,870.7781323258108,-0.5578115219020122,5.078788601480328,-19.106651346975923,15.520147231513988,5.109329442548518,4.183098595660741,MED,test,0.2827578675155853
1339,-32.560209813216204,60.694949017264996,-183.329033388306,28.5568349727537,68.87702156226747,0.015972276522929152,6.419045370939783,-16.3226544783301,16.2927013913284,6.419065242525642,-36.051430322542366,18.94206696208806,-65.10414866226603,-12.822905178774022,40.72477782747691,0.150010458699593,4.220469058348839,-15.545591728622,13.4038955488497,4.223134169097543,-0.09355448757171701,4.483596428437048,-13.9469383210499,13.1267195616052,4.484572373731776,-0.056455971127876,4.267844299795811,-15.162200614395,13.6273708813725,4.2682176893845964,-0.0011683898948767328,0.26271091819057923,-1.14034585987369,2.07164156565608,0.2627135163471489,0.015211691926599165,6.113376543752174,-15.5453852174572,15.5168584679318,6.11339546907204,346.9485696774576,18.94206696208807,317.895851337734,370.177094821226,347.4652671880024,348.978129128963,18.879450920069452,316.646557719318,383.000001451494,349.48843797383984,2.029559451505395,4.462911601038991,-1.3384672900239707,16.543492021115014,4.9027228685581745,4.326813062344041,MED,train,0.34977611343109005
915,-3.508658191493444,73.07772486328977,-183.673530859322,183.678029091697,73.16190643702099,-0.00493123527728079,7.4482657129752186,-22.9646381893789,18.360459019736,7.44826734537393,11.983554305139325,14.452008021955372,-7.007858387548026,32.22948819836802,18.77408079376686,0.15980046883488094,5.222618959913491,-15.3602025683229,20.6944462306378,5.225063156583633,0.08152595916251869,4.994697179836164,-16.7033030435522,15.3038251385529,4.995362489377593,-0.24132642799739965,4.823486226549237,-15.5397957410651,15.5940819575262,4.8295194194205475,7.231844889322064e-05,0.2591064669150177,-2.10214391722346,2.05712646878644,0.259106477007313,-0.004696414549791247,7.093586393309732,-21.8710839898846,17.4861514473676,7.093587947975171,508.9835543051393,14.452008021955573,489.992141612452,529.229488198368,509.1886871180067,509.22169727053875,13.955385586574417,489.579184565292,530.653286193691,509.41288731043915,0.23814296539935867,5.913338546639746,-18.65465264008907,19.883393414799002,5.918131870712638,5.019269176986115,HI,train,0.8019535496385016
316,-18.09309035494316,66.60084450039282,-183.00361359319,164.117696321754,69.01472601378377,0.015219470391317458,5.238735756350603,-23.6947462454356,20.518667421064,5.238757863954519,-10.325941498850122,16.06395821071061,-36.17450229461099,10.635483951631045,19.096487143795112,0.11451362207826539,3.590875719974963,-15.9652989355716,14.2551079080285,3.592701185173517,-0.2112922804591167,3.3122893070653414,-16.7341691417023,14.0368261895273,3.3190216753557085,0.09677865838085124,3.6752167730162095,-15.4264533903075,21.9396384204771,3.6764907775455766,-0.0004624294606577439,0.2587415625971823,-1.02565832613721,2.72099114177711,0.2587419758296626,0.014494733706016599,4.9892721489053375,-22.5664249956529,19.5415880200609,4.98929320376621,537.67405850115,16.063958210707725,511.825497705389,558.635483951631,537.9139744777908,539.1547660402249,15.251971544407922,510.627833448187,559.688263939528,539.3704518972846,1.480707539075094,5.111242474181818,-10.635485629918094,17.89483920407406,5.3213996698382,3.5327039278153443,LN,test,0.0001919638955433834
339,-25.47311746264609,64.72573904531228,-183.017458628726,134.229527452608,69.55789680710328,-0.007010814154434814,5.2186571135973026,-14.9844396257646,21.5690879573562,5.218661822806191,-44.556650857581374,13.814136455684341,-59.16434810989699,-19.989824634162005,46.648960349194,-0.13365734036985258,3.511838820218341,-14.2709242618496,11.1768484571336,3.514381337280758,0.2189625752853238,3.632524489475389,-12.3918306556117,13.5162452254513,3.639117856845807,-0.0853052349154712,3.399070055167181,-20.5454360174939,11.0377456200859,3.400140324021673,0.0004638798666383942,0.259949919057186,-1.25243226884792,2.23852797256434,0.25995033295298586,-0.006676965861366527,4.970149631997431,-14.2708948816806,20.5419885308155,4.970154116958277,713.4433491424186,13.814136455683691,698.835651890103,738.010175365838,713.5770755857893,715.379358019913,16.065042121160392,698.427545343287,757.999999999956,715.55971900278,1.9360088774943842,5.297881614214992,-8.226749636154977,19.98982463411801,5.6405389788542655,3.519233305843737,LN,test,0.0005171136044387454
184,-15.649647245533737,59.51695034345263,-183.446261283044,177.928550071167,61.540058799895924,-0.010715844922750956,6.192843598066439,-18.6530771817828,20.8646323992592,6.192852869190813,-16.959759812162716,9.842560817842918,-31.29012562806099,-4.485738020946997,19.608912676106907,-0.05668148234560884,4.336450416429036,-16.2260221156078,19.1998641817273,4.336820840729814,0.04901561105493732,4.146076058295356,-17.7604487541712,13.9956663515077,4.146365783586519,0.007665871290671528,4.033400270664621,-14.4063780151369,13.4305566114314,4.033407555526726,0.00011648216046467621,0.2448522315680339,-2.0340483723427,1.12817483133398,0.24485225927473042,-0.010205566593096127,5.8979462838728,-17.7648354112217,19.871078475485,5.897955113515061,464.04024018783724,9.842560817845332,449.709874371939,476.514261979053,464.1446116427925,465.08109698028755,9.487570809685455,448.487607005012,480.999999999976,465.17785928422734,1.040856792450286,4.350307095176839,-11.858820277907,17.937147074825987,4.473092295575381,4.174076373876644,HI,test,0.5200898910842815
32,7.447422591022668,47.12522064740575,-114.627052757684,183.082309683776,47.71006732667594,-0.019040646246154883,5.911698906798277,-20.3918152270946,23.5312770924649,5.9117295701722865,3.5918809864087122,7.207776237953661,-6.140969883628031,14.891075242518014,8.0531762253743,0.07008800788704792,3.9710853749099893,-16.6948828218445,16.6483707691709,3.9717038388673425,0.11523273696919856,4.024118974542328,-19.3424336178107,20.5041710862764,4.025768511097106,-0.18532074485624653,3.95183872704542,-18.3539504437453,16.6802385735446,3.956181631706264,0.0016593557343790367,0.2360361406910562,-1.76186266775343,1.5125392327142,0.23604197333055257,-0.0181339488058618,5.630189435045978,-19.4207764067568,22.4107400880619,5.630218638259321,834.5918809864087,7.20777623795983,824.859030116372,845.891075242518,834.6230046234816,834.1316511504482,6.829202081648168,824.377539263806,847.164853670805,834.1596067012865,-0.4602298359605073,2.8236395836691797,-13.559464711445003,6.603450939796062,2.8609005575817723,3.9846629548668493,HI,test,0.6494496822651425
636,-5.981595208363936,66.7822249150791,-183.2170922608,183.080902735909,67.0495715560132,0.00355332089440517,5.866878153014427,-18.9046485598647,22.8551883563236,5.8668792290627,-3.186669219112304,12.863181895436876,-19.474961589585007,18.25378499708495,13.252030379799649,0.32719285890803,3.951778654317581,-13.2397085039463,17.5609625203909,3.9653007073411826,0.1375056553726721,3.7797824881133884,-13.3881962952991,12.6554305619715,3.782282837481632,-0.4646985142807022,4.085097027211036,-20.0639941532925,12.3238821336536,4.111442864847223,-0.0005385911880261038,0.26195835437644927,-1.83796717199122,1.36093716095771,0.2619589080525516,0.00338411513752873,5.587503002870883,-18.0044271998711,21.7668460536415,5.587504027678763,520.8133307808877,12.863181895438485,504.525038410415,542.253784997085,520.9721556547504,521.1520552689277,12.405601608319168,503.24598426529,543.442248052942,521.2996869961576,0.3387244880400441,5.086708425383226,-18.25378690623495,16.559180361870062,5.097973801782694,3.9553017412603606,MED,test,0.29911926076791107
591,-8.839406825693132,56.233950632020914,-182.877117761106,175.917685931457,56.924443929780075,0.0038914429699223596,4.896286936212025,-20.5202780787759,18.6416131170695,4.896288482621191,-3.693647934183227,9.440181228235494,-17.66763008067801,8.152908099659953,10.137063513839982,-0.07631381550212077,3.3258596354832166,-13.1339965497549,16.6628940971279,3.326735053077273,0.4882361852102483,3.389523920726439,-13.8484560883203,15.9107434679341,3.424506823138974,-0.41192236970812757,3.121262594133527,-19.1074001897253,11.0514013942171,3.148326574579441,0.00023614917707373277,0.24382332590252498,-2.32064437506215,2.08694078704276,0.2438234402607812,0.003706136161830817,4.6631304154400235,-19.5431219797865,17.7539172543519,4.663131888210659,528.3063520658168,9.440181228234096,514.332369919322,540.15290809966,528.3906875170234,528.9561594204232,9.050954366118518,513.744935809458,541.357321663672,529.033589069486,0.6498073546063782,3.9721691499829554,-11.756104650921998,18.177555053667902,4.024969236426144,3.3018365250923387,LO,test,0.06402583218268695
522,-11.53276269334542,61.86701887356361,-182.970358924578,176.007037422514,62.93276284768447,-0.00824178900973621,5.018946497104696,-16.387848635817,18.679904017713,5.018953264166302,-24.61083866724621,6.277369384751879,-34.43665300546104,-17.13172073834005,25.398794189839826,-0.03339301867941731,3.4492903424923655,-13.9584747141074,14.122416385497,3.449451979736437,0.16262373694268198,3.4476996094975854,-12.5690265334712,11.2918848926455,3.4515328590565386,-0.12923071826326468,3.246002407912236,-16.7474547876179,11.093303962129,3.248573873365799,1.5023342923889234e-05,0.2490897067544923,-1.8234887405922,1.35837659080879,0.2490897072075436,-0.007849322866415473,4.779949044861615,-15.6074748912543,17.7903847787743,4.779955489682193,898.3891613327537,6.277369384766693,888.563346994539,905.86827926166,898.4110921880703,899.3426500182511,7.486947921256678,887.298422312709,922.999999999975,899.3738135675433,0.9534886854973729,4.662109751450699,-11.646241764300953,19.643317105406936,4.758614084788049,3.384525089697199,LO,test,0.02491269849564965
1177,12.15081748181265,66.24890325540049,-182.863185891059,182.952778880741,67.35398687546073,0.012280824919300604,5.103740887414721,-19.0588969173796,19.7273028561118,5.103755662698745,20.726231296651125,6.775216479585178,11.926169312893023,31.785000284511,21.805508985289087,0.015805567476817526,3.4691111870985383,-14.2102970991079,14.1750396073764,3.469147192670771,0.04677045107969726,3.3574694106587497,-17.8759753348093,17.8787397928465,3.3577951573321756,-0.06257601855651478,3.4967051852583704,-11.0236202707657,12.1965791378351,3.497265061546116,-0.00012944818487798334,0.25915215010668813,-1.48173215120815,1.95687249236059,0.25915218243679133,0.011696023732667211,4.86070560706164,-18.1513303975043,18.7879074820112,4.86071967876071,453.7262312966511,6.775216479585698,444.926169312893,464.785000284511,453.7768135603751,453.1551955011884,7.362413188273352,432.999996903703,466.064813469457,453.2150001243065,-0.571035795462736,5.332182631132541,-18.026555113100983,19.864509200368957,5.362672234199225,3.441929375303434,LN,train,3.6979970643531045e-05
405,-5.045148894376421,63.215521458736916,-183.032828153217,182.887720832825,63.4165252963804,0.012338402038403496,4.978916931346495,-14.7666621592441,22.0222863352208,4.978932219403439,-11.829247899493119,12.422164265823831,-29.658806755962985,4.979501262311999,17.153462359383102,-0.015610808433033002,3.452043246867686,-14.0657196390631,19.1943173521923,3.4520785442374757,0.17796042003699772,3.2094271194456674,-12.1213446762272,11.1450265975253,3.2143572213014937,-0.16234961160396472,3.397983296200102,-16.9190627933878,11.5169851414804,3.401859473529568,0.0016318348173931302,0.2503459661221041,-1.14912792440597,1.55927888652244,0.25035128447539656,0.011750859084193795,4.7418256489014246,-14.0634877707086,20.9736060335436,4.741840208955657,285.1707521005069,12.422164265823696,267.341193244037,301.979501262312,285.4411813642451,285.38459115247514,12.511676814925345,266.688266040049,302.313775186609,285.6587245717983,0.21383905196822264,5.043141420965419,-19.57153272711804,18.322291854567027,5.0476729818802415,3.357657243742064,LO,test,0.06760303160824767
944,15.26110680491618,68.53695013028546,-183.171852768466,183.501512854427,70.21548913218717,-0.0208566455666109,6.925289986390505,-21.4787591481021,21.0327072936678,6.925321392922128,11.69831709135242,13.350834090989455,-8.16043049864004,30.510713670287032,17.75092655877305,-0.13559083488956128,4.751955829820553,-18.5453344509283,16.4453641440842,4.753889889666313,0.032980223377212285,4.574858310870869,-13.567364411132,19.6350760874192,4.574977186793206,0.10261061151234904,4.670365511119782,-14.4739288044863,16.7951801217116,4.6714925821467475,0.00042756915175640983,0.2593882471905416,-1.54734036269397,1.91744660557972,0.25938859958749355,-0.01986347196820087,6.595514272752862,-20.4559610934306,20.0311498034931,6.5955441837353606,553.6983170913524,13.350834090992256,533.83956950136,572.510713670287,553.8592520855104,552.92730922242,12.743500385252116,532.579496808967,573.438149542129,553.0741415814109,-0.771007868932331,5.137988323460669,-16.611436439814042,18.491125876446063,5.195515099196013,4.667359292212316,HI,train,0.5380453360344838
261,-23.63490400623637,63.41136715750093,-183.017925978947,134.433796894408,67.6728170846123,0.008096715093178941,5.526563583688813,-15.9164586245459,22.5186754852242,5.526569514748786,-31.998536739230627,12.204859777748661,-47.25763480905499,-11.850750591331009,34.24711601940226,-0.029439342585444228,3.9159066634647552,-14.2709242618496,13.8118072593449,3.9160173227220967,0.08279479059370871,3.7575725559398867,-20.9622730622953,11.097428938678,3.7584846002746994,-0.053355448008264486,3.4911606068685144,-12.5871224659979,14.657602683677,3.4915682990287755,0.0005801422554891224,0.2548003161207031,-2.4426728534697,1.16606456620618,0.2548009765684716,0.00771115723159901,5.263393889227442,-15.158532023377,21.4463576049754,5.263399537855987,524.0014632607694,12.204859777748357,508.742365190945,544.149249408669,524.1435796626931,525.529935731193,12.846957080160937,507.490642730178,555.999999999956,525.6869388294247,1.5284724704235644,4.402990942301066,-8.15740895696797,15.17763458824902,4.660746434942363,3.7261440010259173,LN,test,0.0001921624129551028
